group_id	#_items_in_group	lo_value	FDR
TRIM71	10	3.3725e-02	0.868379
ACTL6A	10	3.3741e-02	0.868379
SRRT	10	3.3805e-02	0.868484
GNL3L	10	3.3873e-02	0.868484
GINS3	10	3.3965e-02	0.868484
CPSF2	10	3.3987e-02	0.868484
MYB	10	3.4074e-02	0.869015
HMX3	10	3.4222e-02	0.870610
KIAA1715	10	3.4287e-02	0.870610
AATF	10	3.4384e-02	0.871149
ACAD9	10	3.4517e-02	0.871237
HDAC1	10	3.4545e-02	0.871237
RPL12	32	3.4621e-02	0.871237
MOS	10	3.4643e-02	0.871237
DUSP3	10	3.4740e-02	0.871467
TEX10	10	3.4782e-02	0.871467
HOXB1	10	3.4870e-02	0.871654
CDC73	10	3.4914e-02	0.871654
PAF1	10	3.5046e-02	0.872860
MSL3	10	3.5279e-02	0.874974
PSMA6	10	3.5295e-02	0.874974
SMEK2	10	3.5541e-02	0.875130
TTC5	10	3.5613e-02	0.875130
ZNF7	10	3.5640e-02	0.875130
CHP1	10	3.5657e-02	0.875130
GMEB1	10	3.5789e-02	0.875130
IPO11	10	3.5838e-02	0.875130
ZNF79	10	3.5840e-02	0.875130
RPS6KC1	10	3.5848e-02	0.875130
ACSL6	10	3.5973e-02	0.876446
DGCR8	10	3.6020e-02	0.876446
CLGN	10	3.6237e-02	0.878514
EXOSC9	10	3.6260e-02	0.878514
VBP1	10	3.6553e-02	0.883198
TUBB3	10	3.6634e-02	0.883265
SPIRE2	10	3.6871e-02	0.886128
SRP72	10	3.6898e-02	0.886128
RLF	10	3.7030e-02	0.887687
SIN3A	10	3.7140e-02	0.887687
CHD7	10	3.7163e-02	0.887687
CARD8	10	3.7225e-02	0.887687
ERCC4	10	3.7427e-02	0.888699
RAC2	10	3.7428e-02	0.888699
KLHL20	10	3.7478e-02	0.888699
GAS2L1	10	3.7598e-02	0.889241
ULK3	10	3.7750e-02	0.889241
CLIC2	10	3.7823e-02	0.889241
ZMYND11	10	3.7920e-02	0.889241
UROD	10	3.7955e-02	0.889241
TMEM68	10	3.8019e-02	0.889241
SF3A2	10	3.8023e-02	0.889241
TCEB2	10	3.8125e-02	0.889241
SOX3	10	3.8219e-02	0.889241
NLE1	10	3.8245e-02	0.889241
STAG2	10	3.8320e-02	0.889241
TNKS1BP1	10	3.8411e-02	0.889241
INCENP	10	3.8483e-02	0.889241
HNRNPF	10	3.8520e-02	0.889241
MEOX2	10	3.8531e-02	0.889241
ACTR3	10	3.8537e-02	0.889241
EFTUD2	10	3.8615e-02	0.889241
ZNHIT6	10	3.8623e-02	0.889241
NOC4L	10	3.8744e-02	0.889241
KPNB1	10	3.8747e-02	0.889241
EXO1	10	3.8879e-02	0.889241
BRD7	10	3.8882e-02	0.889241
SBK2	10	3.9055e-02	0.890936
GML	10	3.9143e-02	0.890936
RPS25	23	3.9264e-02	0.890936
PDGFRB	10	3.9274e-02	0.890936
FAM174A	10	3.9291e-02	0.890936
SCP2	10	3.9406e-02	0.891256
LRRC59	10	3.9443e-02	0.891256
CCT5	10	3.9541e-02	0.891894
TSPYL2	10	3.9716e-02	0.893006
CASC3	10	3.9749e-02	0.893006
CCDC89	10	3.9934e-02	0.895170
RNF11	10	3.9996e-02	0.895170
ZBTB11	10	4.0148e-02	0.895984
RACGAP1	10	4.0190e-02	0.895984
RBBP8	10	4.0241e-02	0.895984
NCL	10	4.0401e-02	0.896082
MSH3	10	4.0454e-02	0.896082
TUBGCP2	10	4.0461e-02	0.896082
PES1	10	4.0649e-02	0.897500
CEP70	10	4.0724e-02	0.897500
NAP1L4	10	4.0737e-02	0.897500
ISL2	10	4.0856e-02	0.897848
PRPF3	10	4.0879e-02	0.897848
WDHD1	10	4.0982e-02	0.898425
USP8	10	4.1251e-02	0.901809
MAD2L2	10	4.1777e-02	0.911001
CCDC124	10	4.1908e-02	0.912402
TMEM184A	10	4.2006e-02	0.912773
MLL2	10	4.2040e-02	0.912773
RNF187	10	4.2172e-02	0.913998
STAT2	10	4.2261e-02	0.914275
MED20	10	4.2458e-02	0.914275
MAEA	10	4.2531e-02	0.914275
TFAP4	10	4.2566e-02	0.914275
TFDP2	10	4.2697e-02	0.914275
RBAK	10	4.2858e-02	0.914275
TEX19	10	4.2891e-02	0.914275
RMI2	10	4.2913e-02	0.914275
CCDC138	10	4.2960e-02	0.914275
RPL35	29	4.3016e-02	0.914275
SUPT4H1	10	4.3081e-02	0.914275
ZNF70	10	4.3092e-02	0.914275
DGCR14	10	4.3334e-02	0.914275
CBFA2T2	10	4.3352e-02	0.914275
SPRTN	10	4.3429e-02	0.914275
TMEM109	10	4.3462e-02	0.914275
GTF2B	10	4.3486e-02	0.914275
FEZF1	10	4.3535e-02	0.914275
SMARCAL1	10	4.3556e-02	0.914275
TTN	10	4.3590e-02	0.914275
ZNF207	10	4.3617e-02	0.914275
NELFE	10	4.3664e-02	0.914275
RBM5	10	4.3682e-02	0.914275
UBE3A	10	4.3748e-02	0.914275
PCGF3	10	4.3779e-02	0.914275
CLNS1A	10	4.3977e-02	0.916607
CINP	10	4.4107e-02	0.917698
C7orf29	10	4.4274e-02	0.918194
EEF1D	10	4.4310e-02	0.918194
SUPT16H	10	4.4321e-02	0.918194
THEG	10	4.4405e-02	0.918632
FOXO1	10	4.4536e-02	0.918674
GTPBP8	10	4.4570e-02	0.918674
ERCC8	10	4.4674e-02	0.918674
SPIB	10	4.4798e-02	0.918674
TMEM63C	10	4.4834e-02	0.918674
RPS6KB2	10	4.4930e-02	0.918674
NONO	10	4.5061e-02	0.918674
FRG1	10	4.5192e-02	0.918674
DYRK1B	10	4.5220e-02	0.918674
PTAFR	10	4.5281e-02	0.918674
ZNF563	10	4.5323e-02	0.918674
CUL2	10	4.5349e-02	0.918674
EIF5A2	10	4.5414e-02	0.918674
RPL37A	16	4.5421e-02	0.918674
NEK1	10	4.5446e-02	0.918674
MED16	10	4.5454e-02	0.918674
DYRK3	10	4.5543e-02	0.918888
TUBB4A	10	4.5581e-02	0.918888
CSNK1G3	10	4.5638e-02	0.918888
TXLNG	10	4.5716e-02	0.918963
TADA1	10	4.5826e-02	0.919607
POT1	10	4.5978e-02	0.920273
FOXK1	10	4.5997e-02	0.920273
TCP1	10	4.6109e-02	0.921105
RRP9	10	4.6485e-02	0.926462
NUDT21	10	4.6585e-02	0.927020
FAM212B	10	4.6844e-02	0.929560
POLDIP3	10	4.6852e-02	0.929560
PRKRIR	10	4.7026e-02	0.931586
GEMIN2	10	4.7138e-02	0.932494
FAM194B	10	4.7419e-02	0.935832
ING2	10	4.7466e-02	0.935832
PRKCH	10	4.7620e-02	0.936843
EGLN2	10	4.7658e-02	0.936843
RB1	10	4.7832e-02	0.936909
PADI3	10	4.7861e-02	0.936909
NAB2	10	4.7919e-02	0.936909
PSMC3IP	10	4.7960e-02	0.936909
UTP18	10	4.8456e-02	0.943502
RAB2A	10	4.8465e-02	0.943502
RAD21	10	4.8784e-02	0.947655
C14orf166	10	4.8857e-02	0.947706
VRK3	10	4.8988e-02	0.948864
CBFB	10	4.9195e-02	0.949262
FOXP1	10	4.9220e-02	0.949262
CDX2	10	4.9287e-02	0.949262
SNAPC2	10	4.9332e-02	0.949262
PDCD2	10	4.9380e-02	0.949262
FAM98B	10	4.9487e-02	0.949262
ZNF143	10	4.9510e-02	0.949262
ZNF527	10	4.9621e-02	0.949262
UBTF	10	4.9654e-02	0.949262
ERCC2	10	4.9855e-02	0.949262
TXN2	10	4.9884e-02	0.949262
LTA4H	10	4.9902e-02	0.949262
DHX38	10	4.9963e-02	0.949262
CEBPB	10	5.0022e-02	0.949262
FEN1	10	5.0081e-02	0.949262
POLR2B	10	5.0180e-02	0.949349
RPL34	17	5.0351e-02	0.949349
PRDM9	10	5.0418e-02	0.949349
TCF25	10	5.0498e-02	0.949349
POC5	10	5.0558e-02	0.949349
NR2C2AP	10	5.0597e-02	0.949349
ZNF609	10	5.0707e-02	0.949349
STAU2	10	5.0729e-02	0.949349
PAPOLG	10	5.0856e-02	0.949349
MAP9	10	5.0946e-02	0.949349
PYGO2	10	5.0965e-02	0.949349
ACTR5	10	5.0996e-02	0.949349
C3orf37	10	5.0998e-02	0.949349
PAX4	10	5.1076e-02	0.949499
FLII	10	5.1207e-02	0.950455
SERTAD1	10	5.1303e-02	0.951023
CAB39	10	5.1608e-02	0.953720
SIRT6	10	5.1618e-02	0.953720
SGK494	10	5.1920e-02	0.957248
UNCX	10	5.1989e-02	0.957248
STAMBP	10	5.2061e-02	0.957248
PSIP1	10	5.2118e-02	0.957248
PRPF4	10	5.2288e-02	0.958762
ZC2HC1C	10	5.2486e-02	0.959385
PPP1R12A	10	5.2510e-02	0.959385
CHMP2B	10	5.2527e-02	0.959385
XPO4	10	5.2669e-02	0.959385
CTC1	10	5.2771e-02	0.959385
TMEM240	10	5.2791e-02	0.959385
PPP4R2	10	5.2872e-02	0.959385
NOB1	10	5.2934e-02	0.959385
RPL9	21	5.2949e-02	0.959385
TMEM147	10	5.3036e-02	0.959385
EHD2	10	5.3158e-02	0.959385
RBMS2	10	5.3178e-02	0.959385
JMJD6	10	5.3212e-02	0.959385
TNK2	10	5.3291e-02	0.959675
EHHADH	10	5.3421e-02	0.960296
C4orf17	10	5.3681e-02	0.962516
CTNNB1	10	5.3690e-02	0.962516
CEP135	10	5.3811e-02	0.962516
MAP3K3	10	5.3832e-02	0.962516
DYNC1I2	10	5.3935e-02	0.962516
FAM198B	10	5.3941e-02	0.962516
C2orf68	10	5.4061e-02	0.962516
TESK1	10	5.4071e-02	0.962516
ABI1	10	5.4329e-02	0.965168
C10orf67	10	5.4591e-02	0.966262
GPR110	10	5.4639e-02	0.966262
MNX1	10	5.4766e-02	0.966262
PNRC1	10	5.4851e-02	0.966262
RORA	10	5.4909e-02	0.966262
KYNU	10	5.4930e-02	0.966262
CCDC71	10	5.4971e-02	0.966262
SDR9C7	10	5.4974e-02	0.966262
POP5	10	5.5034e-02	0.966262
TNFAIP1	10	5.5166e-02	0.966325
ANG	10	5.5346e-02	0.966325
BAHD1	10	5.5392e-02	0.966325
C8orf22	10	5.5471e-02	0.966325
FABP7	10	5.5501e-02	0.966325
C16orf59	10	5.5534e-02	0.966325
C16orf58	10	5.5631e-02	0.966325
C1orf158	10	5.5659e-02	0.966325
KARS	10	5.5743e-02	0.966325
PLEKHA2	10	5.5811e-02	0.966325
AGAP2	10	5.5881e-02	0.966325
ANKRD49	10	5.5911e-02	0.966325
DNASE1	10	5.6162e-02	0.966647
ZNF771	10	5.6268e-02	0.966647
ZFAND2A	10	5.6280e-02	0.966647
GPSM1	10	5.6373e-02	0.966647
RPL29	37	5.6377e-02	0.966647
MTG1	10	5.6415e-02	0.966647
ALPK1	10	5.6541e-02	0.966647
FIBP	10	5.6605e-02	0.966647
METTL14	10	5.6668e-02	0.966647
FOXB2	10	5.6687e-02	0.966647
HELT	10	5.6723e-02	0.966647
CHD8	10	5.6879e-02	0.967754
UBQLN2	10	5.6928e-02	0.967754
SETMAR	10	5.7286e-02	0.971484
DCTN1	10	5.7317e-02	0.971484
NIP7	10	5.7428e-02	0.971769
CLU	10	5.7498e-02	0.971769
USF1	10	5.7577e-02	0.971769
FAM159A	10	5.7706e-02	0.971769
BIRC6	10	5.7836e-02	0.971769
STON2	10	5.7985e-02	0.971769
TRIM28	10	5.8095e-02	0.971769
FAM76A	10	5.8101e-02	0.971769
KIF11	10	5.8156e-02	0.971769
HRSP12	10	5.8177e-02	0.971769
C16orf80	10	5.8242e-02	0.971769
CCDC171	10	5.8243e-02	0.971769
OXSR1	10	5.8284e-02	0.971769
PHOX2A	10	5.8483e-02	0.972691
RPL26L1	24	5.8497e-02	0.972691
RBM8A	10	5.8742e-02	0.974961
HRAS	10	5.8776e-02	0.974961
MIXL1	10	5.8848e-02	0.974961
PSMD12	10	5.8919e-02	0.974961
BRPF1	10	5.9001e-02	0.974961
ZNF17	10	5.9260e-02	0.977505
HINFP	10	5.9519e-02	0.978591
CDC45	10	5.9598e-02	0.978591
MRPS14	10	5.9634e-02	0.978591
CFL1	10	5.9642e-02	0.978591
MSH2	10	5.9706e-02	0.978591
RPS3	54	5.9812e-02	0.978591
BACH1	10	5.9859e-02	0.978591
ZMYND10	10	5.9924e-02	0.978591
C9orf106	10	6.0165e-02	0.979668
MDFIC	10	6.0172e-02	0.979668
TCF12	10	6.0229e-02	0.979668
CIDEC	10	6.0295e-02	0.979668
ACVR1B	10	6.0424e-02	0.979995
HCLS1	10	6.0460e-02	0.979995
DHX33	10	6.0578e-02	0.980757
ETAA1	10	6.0785e-02	0.982685
SPATA24	10	6.1104e-02	0.985489
DNAJC7	10	6.1255e-02	0.985489
STK38L	10	6.1257e-02	0.985489
CCDC97	10	6.1279e-02	0.985489
ADCK5	10	6.1345e-02	0.985489
MYC	10	6.1457e-02	0.986180
STK17B	10	6.1545e-02	0.986375
TBX5	10	6.1720e-02	0.987341
BCL6B	10	6.1830e-02	0.987341
UTRN	10	6.1845e-02	0.987341
SF3B5	10	6.2051e-02	0.988431
MAF	10	6.2103e-02	0.988431
PHF10	10	6.2126e-02	0.988431
TRNAU1AP	10	6.2472e-02	0.991985
UBA2	10	6.2628e-02	0.993073
C1orf174	10	6.2748e-02	0.993519
POLR2G	10	6.2850e-02	0.993519
ZMYND19	10	6.2917e-02	0.993519
NACC1	10	6.2984e-02	0.993519
IQGAP3	10	6.3117e-02	0.994361
CCDC135	10	6.3263e-02	0.995290
SBF1	10	6.3392e-02	0.995920
UBE2D3	10	6.3565e-02	0.997561
SERPINB9	10	6.3697e-02	0.997815
FAM111A	10	6.3744e-02	0.997815
PSMB4	10	6.3811e-02	0.997815
C1orf189	10	6.3918e-02	0.997990
WDR90	10	6.4028e-02	0.997990
CCDC47	10	6.4294e-02	0.997990
KIAA1045	10	6.4423e-02	0.997990
PSMA5	10	6.4507e-02	0.997990
ATP1A3	10	6.4599e-02	0.997990
SNAP29	10	6.4644e-02	0.997990
EDC4	10	6.4780e-02	0.997990
RAD51	10	6.4802e-02	0.997990
STK32C	10	6.4809e-02	0.997990
SNRPA1	10	6.4938e-02	0.997990
CCT2	10	6.5006e-02	0.997990
NSRP1	10	6.5066e-02	0.997990
RIPK1	10	6.5074e-02	0.997990
PAX5	10	6.5119e-02	0.997990
TOE1	10	6.5135e-02	0.997990
ANP32A	10	6.5172e-02	0.997990
ZNF302	10	6.5195e-02	0.997990
KHDC3L	10	6.5324e-02	0.998748
FOSL1	10	6.5469e-02	0.998764
PCBP1	10	6.5642e-02	0.998764
HAUS1	10	6.5664e-02	0.998764
RECQL4	10	6.5710e-02	0.998764
SAMD11	10	6.5710e-02	0.998764
GCHFR	10	6.5801e-02	0.999045
POLD2	10	6.5915e-02	0.999155
KIAA1024	10	6.5988e-02	0.999155
PLEKHO1	10	6.6029e-02	0.999155
SRSF1	10	6.6095e-02	0.999155
RARS	10	6.6670e-02	1.000000
DNAJB4	10	6.6762e-02	1.000000
BMPR2	10	6.6809e-02	1.000000
GAS2L2	10	6.6831e-02	1.000000
POLR3B	10	6.6877e-02	1.000000
WNK4	10	6.7107e-02	1.000000
TSC22D1	10	6.7123e-02	1.000000
SLC9A3R2	10	6.7182e-02	1.000000
TRAK2	10	6.7222e-02	1.000000
ESF1	10	6.7348e-02	1.000000
MED12	10	6.7380e-02	1.000000
C19orf53	10	6.7445e-02	1.000000
INTS7	10	6.7595e-02	1.000000
CHMP1B	10	6.7637e-02	1.000000
CALCOCO2	10	6.7637e-02	1.000000
MINA	10	6.7765e-02	1.000000
PSME4	10	6.7799e-02	1.000000
TMEM194B	10	6.8007e-02	1.000000
RQCD1	10	6.8008e-02	1.000000
CCDC3	10	6.8022e-02	1.000000
TIGD5	10	6.8121e-02	1.000000
THOC1	10	6.8150e-02	1.000000
NFYC	10	6.8278e-02	1.000000
HNRPDL	10	6.8541e-02	1.000000
PYHIN1	10	6.8564e-02	1.000000
ZNF223	10	6.8588e-02	1.000000
USP21	10	6.8950e-02	1.000000
PPP1R10	10	6.8988e-02	1.000000
FAM163A	10	6.9007e-02	1.000000
ALX1	10	6.9217e-02	1.000000
ZBTB4	10	6.9241e-02	1.000000
KIAA1704	10	6.9451e-02	1.000000
HNRNPU	10	6.9560e-02	1.000000
KIAA1614	10	6.9945e-02	1.000000
C22orf26	10	6.9973e-02	1.000000
SLX4	10	7.0073e-02	1.000000
PHF2	10	7.0108e-02	1.000000
CCDC126	10	7.0201e-02	1.000000
MCTS1	10	7.0585e-02	1.000000
SYCE1	10	7.0925e-02	1.000000
PPP1CA	10	7.0969e-02	1.000000
GTPBP4	10	7.1001e-02	1.000000
YAF2	10	7.1154e-02	1.000000
NOL7	10	7.1352e-02	1.000000
CWC15	10	7.1480e-02	1.000000
GTF2I	10	7.1498e-02	1.000000
DUSP2	10	7.1608e-02	1.000000
CRTC2	10	7.1992e-02	1.000000
PPP1R12B	10	7.2119e-02	1.000000
ZNF850	10	7.2375e-02	1.000000
GATAD2A	10	7.2496e-02	1.000000
BCAT1	10	7.2630e-02	1.000000
EZH2	10	7.2688e-02	1.000000
ERN2	10	7.3014e-02	1.000000
CCND3	10	7.3112e-02	1.000000
FANCG	10	7.3397e-02	1.000000
MAEL	10	7.3524e-02	1.000000
MAPK12	10	7.3769e-02	1.000000
MLLT10	10	7.4035e-02	1.000000
WDR77	10	7.4417e-02	1.000000
TCEA3	10	7.4428e-02	1.000000
TCF7L1	10	7.4800e-02	1.000000
LHX3	10	7.5055e-02	1.000000
FBXL7	10	7.5245e-02	1.000000
CWC22	10	7.5564e-02	1.000000
RRP1	10	7.5674e-02	1.000000
GAK	10	7.5692e-02	1.000000
CRYAB	10	7.5946e-02	1.000000
TGOLN2	10	7.6074e-02	1.000000
MDM1	10	7.6456e-02	1.000000
MED19	10	7.6710e-02	1.000000
RFX3	10	7.6837e-02	1.000000
MED30	10	7.6964e-02	1.000000
EEFSEC	10	7.7005e-02	1.000000
CAD	10	7.7219e-02	1.000000
CDCA7	10	7.7727e-02	1.000000
CDC6	10	7.7854e-02	1.000000
CLTC	10	7.7950e-02	1.000000
PRAME	10	7.8108e-02	1.000000
MCIDAS	10	7.8187e-02	1.000000
PER2	10	7.8226e-02	1.000000
C1orf192	10	7.8744e-02	1.000000
ACVRL1	10	7.8871e-02	1.000000
KLHL42	10	7.9124e-02	1.000000
FAM132A	10	7.9176e-02	1.000000
RPL36A	23	7.9440e-02	1.000000
ZIC3	10	7.9505e-02	1.000000
GTF2H1	10	7.9632e-02	1.000000
RPS23	23	7.9939e-02	1.000000
HDAC7	10	8.0139e-02	1.000000
NDUFB6	10	8.0290e-02	1.000000
NXN	10	8.0369e-02	1.000000
S100A4	10	8.0449e-02	1.000000
DHX15	10	8.0520e-02	1.000000
RFC4	10	8.0688e-02	1.000000
C12orf76	10	8.0768e-02	1.000000
C11orf82	10	8.1280e-02	1.000000
C1orf54	10	8.1787e-02	1.000000
STAG3	10	8.2040e-02	1.000000
ZNF831	10	8.2331e-02	1.000000
ACTL6B	10	8.2693e-02	1.000000
KRR1	10	8.2814e-02	1.000000
REXO4	10	8.2894e-02	1.000000
ILF3	10	8.3052e-02	1.000000
EID2	10	8.3305e-02	1.000000
RPRD1A	10	8.3557e-02	1.000000
CBR3	10	8.3580e-02	1.000000
LYRM4	10	8.3621e-02	1.000000
HES6	10	8.3684e-02	1.000000
NUAK1	10	8.3701e-02	1.000000
KIAA1107	10	8.3810e-02	1.000000
ZNF616	10	8.3936e-02	1.000000
ZNF517	10	8.4025e-02	1.000000
NOVA1	10	8.4189e-02	1.000000
TMEM144	10	8.4315e-02	1.000000
SASH3	10	8.4430e-02	1.000000
EXOSC2	10	8.4917e-02	1.000000
PSMD4	10	8.5073e-02	1.000000
PROP1	10	8.5242e-02	1.000000
EIF4G2	10	8.5451e-02	1.000000
PIN1	10	8.5690e-02	1.000000
SNAP23	10	8.6098e-02	1.000000
MZF1	10	8.6138e-02	1.000000
NCAPD2	10	8.6179e-02	1.000000
MEAF6	10	8.6208e-02	1.000000
FAM131B	10	8.6334e-02	1.000000
XRCC5	10	8.6586e-02	1.000000
DTD1	10	8.6712e-02	1.000000
PPP2R5A	10	8.6838e-02	1.000000
C2orf88	10	8.6874e-02	1.000000
TMEM17	10	8.6915e-02	1.000000
ZC3H13	10	8.6964e-02	1.000000
PKD1	10	8.6997e-02	1.000000
NAV2	10	8.7202e-02	1.000000
PTBP2	10	8.7216e-02	1.000000
FRA10AC1	10	8.7489e-02	1.000000
HNF4G	10	8.8097e-02	1.000000
CBLC	10	8.8434e-02	1.000000
WDR35	10	8.8640e-02	1.000000
FBXO43	10	8.8977e-02	1.000000
SPIRE1	10	8.9229e-02	1.000000
RPL22	14	8.9318e-02	1.000000
SCAF1	10	8.9354e-02	1.000000
POLR3A	10	8.9480e-02	1.000000
ZNF573	10	8.9731e-02	1.000000
CYHR1	10	8.9879e-02	1.000000
RPS14	30	8.9888e-02	1.000000
ZNF16	10	9.0086e-02	1.000000
ANKRD30A	10	9.0108e-02	1.000000
MOB1B	10	9.0359e-02	1.000000
UFD1L	10	9.1040e-02	1.000000
ITGAM	10	9.1082e-02	1.000000
FAM71F1	10	9.1112e-02	1.000000
UBA3	10	9.1206e-02	1.000000
WDR3	10	9.1248e-02	1.000000
TAF7	10	9.1414e-02	1.000000
RBFOX3	10	9.1488e-02	1.000000
ETS2	10	9.1706e-02	1.000000
PIAS4	10	9.1789e-02	1.000000
C9orf123	10	9.1990e-02	1.000000
CUTC	10	9.2115e-02	1.000000
ANP32B	10	9.2165e-02	1.000000
HEPACAM2	10	9.2240e-02	1.000000
ZNF485	10	9.2366e-02	1.000000
MIB1	10	9.2582e-02	1.000000
C9orf171	10	9.2616e-02	1.000000
ZNF488	10	9.2867e-02	1.000000
FHOD1	10	9.2875e-02	1.000000
POLK	10	9.3117e-02	1.000000
TXNL4A	10	9.3210e-02	1.000000
MNS1	10	9.3242e-02	1.000000
PBX1	10	9.3618e-02	1.000000
RNGTT	10	9.3713e-02	1.000000
SWI5	10	9.3868e-02	1.000000
FAM177B	10	9.4595e-02	1.000000
PATL1	10	9.4993e-02	1.000000
SMAD2	10	9.5143e-02	1.000000
EED	10	9.5185e-02	1.000000
NR3C2	10	9.5312e-02	1.000000
WHSC1L1	10	9.5368e-02	1.000000
CLK2	10	9.5618e-02	1.000000
BTK	10	9.5868e-02	1.000000
MYBL2	10	9.5945e-02	1.000000
PRAC	10	9.6114e-02	1.000000
TTLL5	10	9.6991e-02	1.000000
POU5F1B	10	9.7115e-02	1.000000
ZNF44	10	9.7174e-02	1.000000
HMX1	10	9.7216e-02	1.000000
HECW2	10	9.7489e-02	1.000000
MED31	10	9.7863e-02	1.000000
WDR18	10	9.7982e-02	1.000000
GNL2	10	9.7988e-02	1.000000
C3orf58	10	9.8280e-02	1.000000
FTSJD2	10	9.8362e-02	1.000000
BCHE	10	9.8749e-02	1.000000
DACH1	10	9.8834e-02	1.000000
AHR	10	9.8877e-02	1.000000
SOX5	10	9.8962e-02	1.000000
EMD	10	9.9606e-02	1.000000
RBM22	10	9.9731e-02	1.000000
DDX41	10	9.9979e-02	1.000000
CSTF2T	10	1.0007e-01	1.000000
DCLRE1B	10	1.0046e-01	1.000000
AP1AR	10	1.0060e-01	1.000000
ARL2	10	1.0063e-01	1.000000
GPX2	10	1.0067e-01	1.000000
NTRK1	10	1.0073e-01	1.000000
C3orf70	10	1.0102e-01	1.000000
RBL2	10	1.0115e-01	1.000000
CCDC112	10	1.0135e-01	1.000000
RPP21	10	1.0141e-01	1.000000
RPS6KL1	10	1.0149e-01	1.000000
FAM101B	10	1.0184e-01	1.000000
VPS4B	10	1.0188e-01	1.000000
VEZT	10	1.0197e-01	1.000000
CPNE1	10	1.0209e-01	1.000000
CCHCR1	10	1.0221e-01	1.000000
AIP	10	1.0296e-01	1.000000
MYLK2	10	1.0296e-01	1.000000
NEUROD1	10	1.0308e-01	1.000000
SAV1	10	1.0322e-01	1.000000
TLX2	10	1.0330e-01	1.000000
C21orf59	10	1.0400e-01	1.000000
DDX47	10	1.0404e-01	1.000000
KPTN	10	1.0407e-01	1.000000
XRN2	10	1.0420e-01	1.000000
IRAK4	10	1.0421e-01	1.000000
DCTN3	10	1.0430e-01	1.000000
PRDX1	10	1.0432e-01	1.000000
MED1	10	1.0447e-01	1.000000
TEF	10	1.0457e-01	1.000000
OGG1	10	1.0469e-01	1.000000
ANO7	10	1.0482e-01	1.000000
DDX11	10	1.0517e-01	1.000000
UACA	10	1.0519e-01	1.000000
CLPX	10	1.0531e-01	1.000000
ZNF281	10	1.0544e-01	1.000000
TMEM67	10	1.0556e-01	1.000000
DIS3	10	1.0582e-01	1.000000
CHD4	10	1.0609e-01	1.000000
ELF1	10	1.0617e-01	1.000000
NAA20	10	1.0622e-01	1.000000
MTRR	10	1.0655e-01	1.000000
TAF1A	10	1.0663e-01	1.000000
ZNF461	10	1.0722e-01	1.000000
MACROD2	10	1.0729e-01	1.000000
CIZ1	10	1.0744e-01	1.000000
MTDH	10	1.0748e-01	1.000000
SMAD5	10	1.0754e-01	1.000000
CTBP2	10	1.0762e-01	1.000000
TMEM19	10	1.0791e-01	1.000000
LCK	10	1.0803e-01	1.000000
MAPK15	10	1.0814e-01	1.000000
TERF1	10	1.0819e-01	1.000000
SRFBP1	10	1.0823e-01	1.000000
IRF2BP1	10	1.0827e-01	1.000000
KIAA1804	10	1.0840e-01	1.000000
RPS21	19	1.0845e-01	1.000000
FAM32A	10	1.0849e-01	1.000000
ZNF324	10	1.0852e-01	1.000000
ATRX	10	1.0858e-01	1.000000
MEFV	10	1.0863e-01	1.000000
KIAA0101	10	1.0884e-01	1.000000
RPS20	19	1.0899e-01	1.000000
CCDC175	10	1.0902e-01	1.000000
IWS1	10	1.0937e-01	1.000000
IKBKG	10	1.0955e-01	1.000000
TRPM7	10	1.0963e-01	1.000000
ALDH6A1	10	1.0968e-01	1.000000
UNKL	10	1.0975e-01	1.000000
NSMF	10	1.0986e-01	1.000000
TRIB3	10	1.1030e-01	1.000000
SOX1	10	1.1037e-01	1.000000
PARP4	10	1.1039e-01	1.000000
INO80E	10	1.1049e-01	1.000000
ARHGEF10	10	1.1052e-01	1.000000
C12orf66	10	1.1062e-01	1.000000
C9orf69	10	1.1074e-01	1.000000
LSM7	10	1.1086e-01	1.000000
TMEM241	10	1.1098e-01	1.000000
MEX3A	10	1.1101e-01	1.000000
FAM58A	10	1.1114e-01	1.000000
ZIC4	10	1.1135e-01	1.000000
C14orf80	10	1.1136e-01	1.000000
FAM122C	10	1.1172e-01	1.000000
PSEN1	10	1.1194e-01	1.000000
PIK3C2B	10	1.1197e-01	1.000000
RAD9A	10	1.1246e-01	1.000000
POLR2L	10	1.1269e-01	1.000000
UBQLN4	10	1.1278e-01	1.000000
TMEM86A	10	1.1307e-01	1.000000
MORC4	10	1.1320e-01	1.000000
NSFL1C	10	1.1325e-01	1.000000
CCDC86	10	1.1344e-01	1.000000
MGA	10	1.1376e-01	1.000000
SVIL	10	1.1385e-01	1.000000
HR	10	1.1430e-01	1.000000
POU6F1	10	1.1456e-01	1.000000
TOPORS	10	1.1461e-01	1.000000
FAM222B	10	1.1479e-01	1.000000
RPAP2	10	1.1496e-01	1.000000
RRAGB	10	1.1514e-01	1.000000
THOC6	10	1.1516e-01	1.000000
TGFB1	10	1.1519e-01	1.000000
LCORL	10	1.1528e-01	1.000000
CCS	10	1.1540e-01	1.000000
WDR5	10	1.1568e-01	1.000000
CENPB	10	1.1590e-01	1.000000
HOXC10	10	1.1601e-01	1.000000
C11orf45	10	1.1626e-01	1.000000
NDOR1	10	1.1631e-01	1.000000
BUB1	10	1.1650e-01	1.000000
ANAPC2	10	1.1663e-01	1.000000
